2020-02-16/16:36:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:54		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:55		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:56		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:57		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:33:59		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:00		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:01		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:02		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:03		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:04		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:05		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:06		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:07		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
